image_name,condition,pilling,smell,color,type
a5e47fde-17e7-4850-b2b9-4d0e08e4cc78.jpg,4,4,FALSE,Black,top
76eb46ec-5bdc-4991-8f6c-dd2a209a373c.jpg,5,5,FALSE,Pink,top
d76be86f-822c-47b3-8611-9fe9fbdfdaeb.jpg,2,3,TRUE,Black,top
d1b789f4-c995-4f15-aefb-40d54a6b9779.jpg,2,2,TRUE,Red,top
9bac3f5b-1325-43b9-bcc5-242116652190.jpg,1,1,TRUE,Yellow,top
ef1751e5-7576-4cae-abbd-8a2262274570.jpg,2,4,TRUE,Black,bottom
a7a8d3d3-7a34-4f4b-9ae3-d02650d3bbed.jpg,3,4,FALSE,Brown,top
b3c56abf-6407-4a7e-8d5a-c445edfe0e3c.jpg,2,3,TRUE,Black,top
6f33daf7-a919-4b88-b39a-dba728cb3dd6.jpg,1,5,TRUE,White,top
30e83637-a821-4985-aec0-2d2820542cf1.jpg,2,3,TRUE,Black,top
4837432e-987e-4f93-b99b-47462de0ddd9.jpg,2,3,TRUE,Pink,top
134ae22a-8fa5-4fdd-8a5b-acef998b9e12.jpg,1,1,FALSE,Gray,top
3aad8b60-6477-4469-bcf1-fbb8eb447937.jpg,2,4,TRUE,Green,top
96a3dc30-c6aa-47e6-b68b-2f4e65abe3d5.jpg,3,3,TRUE,Pink,top
103b28c4-c79e-41ec-83c2-c9fcb8e84cf2.jpg,5,5,FALSE,Pink,top
73cbecff-f714-4a94-b80e-0cd2495d3c0c.jpg,2,5,TRUE,Blue,top
13ed5001-0021-4596-b759-1f2e6870b571.jpg,2,5,FALSE,Pink,bottom
e22dea60-2a1d-425e-8e40-7eb9fad85f5a.jpg,4,5,FALSE,Blue,top
d4556465-2404-41fe-8a72-ed36258174b6.jpg,3,5,TRUE,Pink,top
b0b0531c-dd31-4bc4-86eb-e9e9de838361.jpg,4,4,FALSE,White,bottom
476bf3ae-8c4d-404f-a361-fb2d2ae67762.jpg,4,5,FALSE,Pink,top
3f774129-1987-4430-a4bf-ec2d49efb5a3.jpg,4,5,FALSE,Blue,bottom
5d063451-9c8c-4791-a129-fb297acd5ac5.jpg,3,3,FALSE,Blue,bottom
4c53721e-9a8a-4576-b8df-5343ede4bd3a.jpg,3,5,FALSE,Blue,top
11ddad49-a681-45f7-bf72-d2bdafcd8050.jpg,2,3,TRUE,Blue,top
83368297-d599-47ea-87ed-1aab3784f024.jpg,5,5,TRUE,Blue,top
fc630cea-67de-4ffe-af83-14cb3297bf17.jpg,2,3,TRUE,Green,top
76405f74-dae9-4313-b143-39c179d7ddfe.jpg,3,3,FALSE,White,top
70a44202-a6ba-4e48-ae45-07078bea1dfe.jpg,3,4,TRUE,Yellow,top
0ea06e34-8fc9-49a8-9ddd-de680db0da1e.jpg,2,5,FALSE,Gray,top
f43a47f8-1b8a-4edc-be38-192f556a2e25.jpg,3,4,FALSE,Pink,top
a8e1bd56-4ed8-4156-9929-b8ef0213e5ae.jpg,4,5,FALSE,White,bottom
686cc4fd-c4c4-4fb5-bd76-05032903c35b.jpg,2,4,FALSE,White,top
afe976e5-89fd-4ad5-bed5-6b1e57823f2f.jpg,3,2,TRUE,Green,top
67880846-f8e0-476c-99c7-f3a8ad164fdf.jpg,3,5,TRUE,White,top
0dc9b5f0-0f67-4bd6-99f7-a548538b85f2.jpg,5,5,FALSE,Black,top
0bc8cff2-780f-4bd6-b8bc-4687bd918acf.jpg,3,4,TRUE,White,top
efa6a35d-1865-4b59-bf5a-1293f15d796c.jpg,2,3,FALSE,Blue,top
7f9ed597-90a2-4542-98b6-9fff6c7074a6.jpg,3,5,FALSE,Blue,top
9fb7faa7-c279-4b0f-a4ab-8aa1b7945e90.jpg,2,3,FALSE,White,top
6c7331d8-138f-4176-825d-addcf7991b18.jpg,3,4,TRUE,Orange,bottom
11d5b171-cba9-42ef-8714-657ef7b99b91.jpg,5,5,FALSE,Black,top
d90f0a2a-0766-4345-a23c-41d4efba35fd.jpg,5,5,TRUE,White,bottom
1096037b-0403-4bc8-99ae-720938d667ea.jpg,2,5,FALSE,Blue,bottom
978e309f-49b8-47ca-a594-8ccd9b681821.jpg,3,5,FALSE,White,top
2ced0de8-9afd-45c8-8c05-e8e92b4169b2.jpg,5,5,FALSE,Gray,top
ab2e1a4e-fe34-46c6-b198-d6bf77f5745b.jpg,3,4,FALSE,White,top
4998f3d3-8abc-46fb-a260-7532b2488636.jpg,3,3,TRUE,White,top
cd0977f6-d64c-4599-8b25-ceaa899bced1.jpg,2,5,FALSE,White,bottom
f2b44fa4-d7fa-467c-8f68-104cc48bfc62.jpg,2,5,FALSE,White,top
c9f6d59b-d4cc-4ea8-b1d5-bca0d5fc3fb1.jpg,5,5,TRUE,Gray,bottom
15f4c72f-77ca-48ef-b4a3-1f67f2c238e9.jpg,2,5,FALSE,Blue,top
da629d99-59da-453d-85fc-8488644301f0.jpg,3,4,TRUE,Black,bottom
6cbadbc1-727e-4ab0-b6cd-9ab5f8f596f9.jpg,1,2,FALSE,Blue,top
32352a05-7954-4ad8-8e15-6615bf75942e.jpg,5,5,FALSE,Black,top
f97b8ae8-c6fc-448c-89a6-f75ff5fe7bd1.jpg,4,4,FALSE,White,top
ce8743f0-14fe-44a9-aaca-c5359986779b.jpg,5,5,FALSE,Blue,bottom
08b0e75b-551a-4566-ae64-f401b2348950.jpg,4,5,TRUE,White,bottom
927abda0-95b3-47f1-9091-8afb7dd7d472.jpg,3,5,FALSE,Brown,bottom
aed84386-2c9c-4720-8b4d-ccb715db49fa.jpg,5,5,TRUE,White,top
b342b8d7-2893-4191-a302-55e6ee490bd0.jpg,2,5,FALSE,Black,bottom
bb6b8e6a-5773-4e96-9cbd-3b18cdecc7b9.jpg,5,5,TRUE,Black,top
5335185f-b325-4f84-8c97-6f0391dfb6b3.jpg,2,5,FALSE,Pink,top
a559f535-06a8-4cff-ad0b-44260c5f67d7.jpg,5,5,FALSE,Purple,top
3cc0e55c-b671-412a-9693-02fbb6253159.jpg,3,4,FALSE,Black,bottom
5f9246ff-bf9b-47c2-a11c-de84ad732219.jpg,3,5,FALSE,Pink,top
81247596-4df7-4d26-8402-bcdae7407f80.jpg,3,5,FALSE,Blue,bottom
3911fb82-0d65-4d65-b250-5d4f95b1bc71.jpg,2,4,TRUE,Blue,top
75aa8e53-369d-484e-8335-a3e0750bcd5f.jpg,1,1,FALSE,Pink,top
61530131-981a-4b1e-9348-19c138166637.jpg,3,3,TRUE,Orange,top
ef0ac514-534a-4704-a048-a908181c253c.jpg,2,2,FALSE,Black,top
f20ac856-db07-466e-9ec6-a1c64224616a.jpg,2,3,FALSE,Blue,top
0a395c58-4ba8-4333-8b5f-c6dbaf59287b.jpg,3,3,FALSE,Black,top
aeeb86ff-195c-4dd6-9929-cdb8c0928314.jpg,3,3,TRUE,Blue,top
63f851e7-d696-4a0a-8638-bb5b616b7606.jpg,4,3,FALSE,Brown,bottom
e9285012-ae60-480b-8b34-fadb6c811c1d.jpg,2,4,FALSE,Blue,top
432bd3af-5f1a-451e-870c-750395201f5c.jpg,5,5,FALSE,Green,top
708f99b4-0bf2-4197-8226-7828acb8cb6f.jpg,2,3,TRUE,Red,bottom
6be30025-02d9-4b39-b76e-a239029568ec.jpg,5,5,FALSE,Orange,top
33bfadaa-44b3-4580-b30a-5f845d3e8d41.jpg,5,5,FALSE,Purple,top
d73fd50d-400d-489d-80ea-15651c7af26e.jpg,2,5,FALSE,Blue,bottom
d2030626-c792-44e4-8712-047884a33a73.jpg,2,2,TRUE,White,top
9ded37d3-ce6a-450d-962f-fe6b96d591d6.jpg,4,3,FALSE,White,top
a48f6f78-c868-4fa2-a6a1-d4d910c2bee7.jpg,2,5,FALSE,Gray,top
0f28dab3-baea-473d-83d9-5ccd0166f5c8.jpg,4,4,TRUE,White,top
f7424c7c-9ced-4929-82fc-61634581f170.jpg,3,4,FALSE,Blue,bottom
9ef5afbd-8e0a-4288-8aba-776e40af50de.jpg,5,5,FALSE,Pink,top
7fbde17e-5129-4f12-b294-0f0ca894e9b0.jpg,3,3,FALSE,Black,top
6c490f97-229f-4c7c-921e-8038772ce76f.jpg,4,4,FALSE,Blue,top
33e84129-6d6e-418f-8623-71b7b89d3926.jpg,3,5,FALSE,White,top
bfe1e4a4-3738-4ee0-b43f-d3892b652059.jpg,3,3,TRUE,Red,top
1e38934e-3e6d-4e3b-a60b-bef5276d760d.jpg,5,4,FALSE,Pink,top
4969d1e3-0553-4031-b316-26106c44dfc3.jpg,2,1,TRUE,Blue,top
2b0e56c6-56bd-4924-b5ac-56b8c0cfe666.jpg,3,5,TRUE,Red,bottom
2177bd29-02c0-4961-b9c8-c61cbe5b9015.jpg,2,2,TRUE,Blue,top
22c0b877-32a5-4b4c-87e8-36aa7aa8c9ae.jpg,2,4,TRUE,Brown,top
2bb7b90d-2e0f-4968-a9b5-b179aedd7f99.jpg,2,2,FALSE,White,top
58d52ed7-278e-418e-abee-520117eb3a14.jpg,3,3,FALSE,Gray,top
af936a36-8e93-40d4-a8b2-7c7bd0449f77.jpg,5,5,FALSE,Red,top
2ce8f39c-4661-4d1c-ac50-7573db4da5e7.jpg,3,4,FALSE,White,bottom
b836daeb-0dc5-444c-aaa8-66d103630f3a.jpg,3,2,FALSE,Orange,top
3d7b5591-8c1f-4356-a6b2-2878e660b015.jpg,4,4,FALSE,White,top
0439f660-8b5a-4c93-9be0-76ddbeeaa9ad.jpg,5,5,TRUE,Blue,top
674e557f-d209-43a4-9ebf-524e51708bd6.jpg,3,1,TRUE,Black,top
d18c5a84-4372-4972-8501-b46bda98586a.jpg,3,4,FALSE,Black,bottom
97437f7d-3e88-45ea-8e28-bbd356ee43c6.jpg,3,4,TRUE,White,bottom
814b110f-17c8-4e17-a4c8-a646a847379f.jpg,3,4,TRUE,Black,top
279be6ed-2943-4337-8dbc-d8fd5ce59718.jpg,3,5,FALSE,Black,top
b4df45de-a1e8-4842-9714-fb8bcd1f5a4a.jpg,2,2,TRUE,White,bottom
5d5b3d4e-4e19-4ad5-a401-211e1cae9a8a.jpg,5,4,FALSE,White,top
15341bfd-bd9e-4391-adfc-6f8cf504460c.jpg,3,5,FALSE,Blue,top
81fe4d03-7e49-4e9a-9ae8-d76bc580d101.jpg,3,5,TRUE,White,top
1d50d219-10fb-4411-8415-761e24368353.jpg,3,4,TRUE,Blue,top
2e77917b-6d8f-4cb2-8a0a-a27582842518.jpg,5,5,FALSE,Green,bottom
3a47cd61-c46b-42d2-9750-6acdcc263196.jpg,3,4,TRUE,Black,bottom
01b89f5e-6a3e-49b8-bf4c-ae8da663de0f.jpg,3,4,FALSE,Blue,bottom
ac3e94d0-580b-4c10-be0f-110f3eea7e5d.jpg,3,5,FALSE,Black,bottom
eb2b4ed6-7f9f-4b21-a69c-88481f1f5686.jpg,5,5,FALSE,Blue,top
5c926650-9462-431e-bda7-6d542a47ebd3.jpg,3,3,FALSE,Blue,top
6344e449-380b-4344-b893-5f6eff0edebb.jpg,2,5,FALSE,Blue,top
240f0fbb-705c-47f5-8f3f-93ca1128b8d0.jpg,3,3,FALSE,Black,top
4992aebf-1fea-4ecc-9531-fa7dbe0e2187.jpg,3,5,FALSE,Blue,bottom
5f171e37-78d6-4f4b-b70a-959bf8b064b7.jpg,4,4,FALSE,Brown,top
e27fd1f5-f00f-4913-ba39-8d09f36265a6.jpg,1,5,TRUE,White,top
be7e8a5e-556b-439b-9f6f-852d7a3f8a92.jpg,3,5,FALSE,Blue,top
682f1402-0400-4a85-9632-869b2d5d5333.jpg,3,5,TRUE,Black,top
97343a6c-3b91-40a4-bc9d-06590db1d216.jpg,2,5,FALSE,Yellow,top
52fc762b-5d62-4a14-bc59-6f0236e9aecd.jpg,5,5,FALSE,Pink,bottom
0e216854-ab92-4d4a-b0ea-50cf9ed329d7.jpg,5,5,FALSE,Black,top
27f50782-1ea2-4cc1-9557-d35e795dce0c.jpg,2,5,TRUE,Black,top
fa1491d0-765a-474f-bf6c-8b54eb53e402.jpg,5,5,TRUE,Gray,bottom
ea127d48-9ba5-43fd-8fe2-c6c2fc0283e6.jpg,5,5,FALSE,Orange,top
269f109b-fcdc-4f2a-b743-b6328484b899.jpg,5,5,FALSE,Gray,top
d9e148e4-7353-4172-97b4-7a13a536f96d.jpg,3,4,TRUE,White,top
e8ab88c6-5d1f-43dc-a43d-934d7febad55.jpg,2,2,TRUE,Pink,top
3257266a-3243-4506-8655-9adf6955bcf3.jpg,3,4,TRUE,Blue,top
da8d8ca9-a830-47eb-bfec-1b3614891826.jpg,2,5,FALSE,Green,top
a3619892-f7c7-4c40-a269-d5e19248429e.jpg,3,4,TRUE,Gray,bottom
69bb5b7b-c4c3-40a9-beea-cb081514e12d.jpg,3,3,TRUE,White,top
d8f951f9-907b-4b26-8b84-e753d0fe6527.jpg,5,5,FALSE,Blue,top
03fd004c-c4ce-493e-bc6e-fe1a9a4321cf.jpg,5,5,FALSE,Yellow,top
e033af52-758d-42f4-9fe6-28a3cafe24c8.jpg,5,5,FALSE,White,top
60cf5206-2ea2-4846-82ec-e58a41bb3364.jpg,3,2,TRUE,White,bottom
7b171f54-b63b-4621-b92e-ab03afdf170c.jpg,2,5,FALSE,Blue,bottom
b17e8d7e-0946-4bb4-b697-a373acc9fc0d.jpg,4,4,FALSE,Blue,bottom
ad799282-d90a-4d4b-8279-cf2160bc2048.jpg,5,5,FALSE,White,top
416dd2d1-f373-4241-bdb8-bfdd45608e59.jpg,3,5,FALSE,Gray,top
f298f83c-02a4-4b04-8b82-1d669a624c56.jpg,3,2,TRUE,Gray,top
c5e77c98-558c-418e-95d5-c647f0723ebc.jpg,4,4,TRUE,Green,top
c7a962ee-d529-4ff5-9c3a-dfefe95f9512.jpg,4,5,FALSE,Blue,top
3ddfed38-a017-4c9b-9faa-2bed0c63d747.jpg,3,5,FALSE,White,top
8a85db8b-bd07-4c5e-841a-7d0dee6ff40a.jpg,3,3,FALSE,Blue,bottom
91316415-b9e8-4035-a11f-20f46debcc33.jpg,3,3,FALSE,Blue,top
64a5d0dd-9223-4d0a-8927-946f6c0b195d.jpg,2,1,FALSE,White,top
2b0770e1-9f4b-4ebf-8561-9c5b8068bf3a.jpg,2,2,TRUE,Brown,top
858c8aee-d2ec-41ec-9ace-da1aa1ffb1bd.jpg,3,2,FALSE,Black,bottom
54ec8441-c92d-46ff-b00b-6479ef239d63.jpg,5,4,FALSE,White,top
fee2a3ba-088e-4a2b-a156-18ef9cb20d77.jpg,3,5,TRUE,White,bottom
86b4aefb-902c-4817-a4cf-46c1ab8d2f39.jpg,3,5,FALSE,Orange,top
b6797286-fc0b-44b7-9840-899f789f05db.jpg,5,5,TRUE,Green,top
998d3df4-4aff-4bda-90cd-9798f5d63e41.jpg,3,4,FALSE,Red,top
83ce9d97-904d-405e-8870-6c158611856c.jpg,3,4,FALSE,Blue,top
dd9f2d21-85e4-486a-b217-623110ecf4bb.jpg,1,5,FALSE,Blue,top
09646f43-cf34-40fd-bc9a-51494c359654.jpg,3,5,FALSE,Black,top
346d83df-2315-4399-aec8-e05f05ad5ec6.jpg,3,3,FALSE,Pink,top
cd156fbe-9133-4c67-8788-e290f57a9051.jpg,3,4,FALSE,Red,top
ea42896c-6332-40e1-b1cc-6c1e27e883a8.jpg,2,5,TRUE,Red,top
2d9b0053-68f9-4032-835b-8aebaf0793db.jpg,5,5,FALSE,White,top
0b6c0689-5e5d-4bf6-b19a-9e67984d9353.jpg,3,3,FALSE,White,bottom
ba4b7ef9-0a17-4bde-aa0c-5331bbce8056.jpg,4,4,FALSE,Black,bottom
3c2d802c-3f34-4944-a952-bf3167f053f9.jpg,5,5,FALSE,Black,bottom
5dadf94f-8800-4362-85ef-c01066158a46.jpg,5,3,FALSE,Orange,top
70959683-f774-4ad5-b817-c2fb09398168.jpg,2,5,FALSE,White,top
e183bb59-d342-46df-b7e5-fef3c654239d.jpg,2,2,TRUE,Red,top
0d567c05-c786-4e44-bb97-6c5dbdebea68.jpg,4,5,FALSE,Black,bottom
b1ea1374-aead-4dcd-bf0d-4240b27daaf3.jpg,2,1,TRUE,Green,top
f179db12-e896-4d34-8ca7-5f957f96f19b.jpg,3,5,TRUE,Black,bottom
0e2715a8-95d4-42b1-9b96-260dd9737241.jpg,4,5,TRUE,Blue,top
9e2f2f18-c610-436f-b5c7-fbdf4326e8e0.jpg,5,5,FALSE,Blue,top
43135ab8-42b6-482c-88de-4083cc9f7edb.jpg,3,3,TRUE,Gray,bottom
b52dfaf1-ed0e-41d6-84cd-99fe440175af.jpg,5,4,FALSE,White,top
37053a8a-e33f-4dec-8a1d-06e916d9f83f.jpg,4,4,FALSE,Black,top
f3aac07e-26f7-4881-a3f2-9bab56425ffb.jpg,3,3,TRUE,Black,top
11b5fe44-d1a6-4fae-9b8e-ae8c099ec217.jpg,2,4,TRUE,Black,bottom
8052cb78-b40d-4659-b4ce-d1be7c642d76.jpg,2,2,FALSE,White,top
35986636-d3c5-42b7-bef6-72567bf55722.jpg,5,5,FALSE,Black,bottom
66e75955-50a4-4461-859e-4e50489644de.jpg,2,5,FALSE,Black,bottom
d1cbcaae-374f-4b91-8aa2-e2c713ea09c2.jpg,4,5,TRUE,Black,top
7967727d-19dc-4107-b74f-c0d46a574103.jpg,2,5,FALSE,White,top
ecc05a4b-d5b1-450a-b9e8-19b2923b69b1.jpg,3,5,TRUE,White,top
da0d45fb-c8ad-4663-bf04-c92043cec390.jpg,5,5,TRUE,Brown,top
cff0e5b0-8307-4975-a2dc-73812d6f3b2f.jpg,3,5,FALSE,Blue,bottom
cd079de6-d2ef-40d2-a5fe-12d92555bf74.jpg,4,5,FALSE,Black,bottom
b4035f96-0314-491b-b384-a16748fc1fc2.jpg,4,4,FALSE,Black,bottom
d2ccc003-2a1b-4d5e-961b-09e2d6e4e4e3.jpg,2,5,TRUE,Pink,top
38703444-6105-4fc0-970e-9f96931ae131.jpg,4,5,FALSE,Blue,bottom
c4d4b352-42c2-4288-8498-d0ede42979ed.jpg,5,3,FALSE,Gray,top
877584e4-fb4b-4846-8ab8-d57a21c10b24.jpg,4,5,FALSE,White,top
a791e443-6214-4f74-aaec-a9c2ede56e4b.jpg,3,3,FALSE,Red,top
4dcc32fe-76c3-4b6a-8136-c50e1eae06c6.jpg,4,5,FALSE,Blue,top
39ca9824-b1ab-47d8-9d96-6282f50a4724.jpg,2,4,TRUE,White,top
ba967455-5718-487f-88d6-38ea83e0235b.jpg,5,5,FALSE,Blue,bottom
bc798f53-23cc-40f4-a953-094aad530e7e.jpg,3,4,TRUE,Blue,top
dfb9b741-fc59-49dd-b411-bd3123f3706c.jpg,3,2,FALSE,Red,top
235c3b6c-daec-4e5b-8711-b396b52c6b56.jpg,2,5,TRUE,Pink,top
3066fe3e-62ad-4fb8-a5ac-50cf2b26a089.jpg,5,5,TRUE,White,top
b8531047-4e64-4754-9d1b-5463227c804b.jpg,2,5,TRUE,Red,top
6b73933f-fab9-4788-9cce-56bf5114e7c4.jpg,4,5,TRUE,Blue,top
ce40336c-174b-4e38-9db5-6d27e7e0b6cc.jpg,4,5,FALSE,Brown,top
48c1eeae-8b65-4771-8f2a-b2bd304a5684.jpg,3,1,FALSE,Black,top
0c45024e-d9ac-4450-87f1-7cb76a3f21e0.jpg,2,3,FALSE,Red,top
aa0558b7-6d10-43a9-87d3-426e068a07da.jpg,3,4,FALSE,Blue,top
2cc131ba-bb39-4a97-b283-2e459a923302.jpg,4,5,TRUE,Blue,bottom
a31c28a8-5de7-456c-83a8-9b049652a4be.jpg,2,5,FALSE,Black,top
a8c4d4a1-cd07-480d-8f10-c2c968c9f551.jpg,4,3,FALSE,Gray,bottom
a124e4e5-a39e-4acb-800f-c17bf9a9705e.jpg,3,4,TRUE,Blue,top
0a038c39-a647-499d-b0fe-9116ea587f75.jpg,2,4,TRUE,Black,top
9cbe7901-f79e-4a1f-aa1b-1bc9c662da26.jpg,4,4,TRUE,Black,top
7f22f7c6-eae6-4ef3-aeb4-c91e5b67d9de.jpg,3,3,TRUE,Yellow,top
be67855f-ed71-47d0-9d5c-90b211cf5b58.jpg,4,4,FALSE,Green,top
e10df85c-3b6c-43ae-967d-510c5368a480.jpg,3,5,FALSE,Blue,top
ac5f31c8-8073-44b9-94b7-1eac7e96ce94.jpg,5,5,FALSE,Pink,top
920ae447-4ae2-4a07-aa8f-bfa31b90aa1f.jpg,5,5,TRUE,Gray,bottom
fb16beab-fcab-453c-ba0f-ae56ad2d09aa.jpg,4,3,FALSE,Brown,top
3a0ce4bb-b5db-4326-9490-c39a8d24cdce.jpg,3,3,TRUE,Black,top
0cf5a6cf-d819-458b-8600-f8d296741f19.jpg,4,4,TRUE,Orange,top
565a214c-3bd4-4b4d-a3c7-4c5a17b52f0b.jpg,4,5,TRUE,Black,bottom
5579adc0-759c-44d4-a235-bca36b9ca741.jpg,4,4,FALSE,Blue,bottom
5f575b78-ce92-4309-8456-4f632b08dc0f.jpg,3,4,TRUE,Blue,top
ad23da2d-9bad-468d-972d-1cb90ed91cf5.jpg,3,4,TRUE,Blue,top
eaff4e7f-2a16-49f1-9d9d-01d0d2d5429c.jpg,2,2,TRUE,Purple,bottom
ac268ce4-22f0-4263-8db5-a89e74be31d6.jpg,3,3,TRUE,Black,bottom
9507c329-6bf0-458b-8c34-b5520dae97ed.jpg,3,4,FALSE,Black,top
636b9071-9f1f-4696-8381-87cb553d656b.jpg,3,4,FALSE,Pink,top
9f78d9a8-2b60-4888-bde0-44e490c1e675.jpg,4,3,FALSE,Black,top
3b29afc6-f972-49f5-81cd-e5122e6006bd.jpg,4,5,FALSE,Green,top
0507aec1-7eb4-436b-a850-2c971bb13a0a.jpg,4,5,FALSE,Black,top
686ba3ea-2fb9-459f-a177-284d4e974fc5.jpg,4,4,FALSE,White,top
310d6732-e57a-48e1-99f7-32a446f53958.jpg,4,5,FALSE,Pink,top
b32d42bd-21ba-41c2-9dd0-c4dcd97e38d9.jpg,2,2,TRUE,Yellow,top
11c8dc70-b7f6-459e-af38-56c07fd28a18.jpg,2,2,FALSE,Blue,top
6e13e377-cbbc-4ad5-9524-fb3f29158d09.jpg,3,4,FALSE,White,top
363f7930-6622-46c8-a091-eb57df9ede46.jpg,5,5,FALSE,Blue,bottom
9349c9fe-09ef-4c7d-b583-245163d6491b.jpg,3,3,TRUE,Gray,top
8ab8fb2d-fef8-4cbc-bac5-78abb167958c.jpg,3,3,TRUE,Brown,bottom
8734e27f-0458-4aa3-99e9-b308f9c892e0.jpg,3,3,FALSE,Blue,bottom
ff41bc69-0546-448a-8a93-4198a6aa32d3.jpg,4,3,FALSE,White,top
c0772aa5-55c5-4413-b7d0-e8ed409a9373.jpg,3,3,TRUE,Red,top
9c2303fa-169c-48f7-9036-5379f9d30043.jpg,4,4,FALSE,Black,top
f835a61a-eb02-4ef4-82c1-fa9eeb6e11f5.jpg,5,5,FALSE,Red,top
8ae8ef15-f412-41fc-adce-adb9cf64defa.jpg,2,2,TRUE,Black,top
40c8110e-cfb9-441d-a324-b2b8e6507e7b.jpg,3,3,FALSE,Gray,top
ee353482-a683-4c18-a70a-25f11cb258d3.jpg,3,4,TRUE,Yellow,top
13297691-bc92-4faa-ad01-848279dd1a1e.jpg,2,4,FALSE,Brown,top
52603c65-2a9c-4dd2-89cd-5f3cf9d24114.jpg,3,2,FALSE,White,top
d22fa5bb-ac38-482e-838c-75838c7a8512.jpg,5,5,FALSE,Pink,top
68d484ad-69a6-4a71-9a4c-6cec962994bf.jpg,4,4,FALSE,White,top
9916cc29-6288-4941-961d-a666a74bb1c2.jpg,3,5,TRUE,Yellow,top
dadbe6e7-93b4-452c-adec-5fd34d42d281.jpg,4,2,FALSE,Black,top
7c5208e0-077e-44af-9cb6-f55ab816c0f5.jpg,4,4,TRUE,White,top
38b35851-8466-4804-955d-71678360a855.jpg,2,5,FALSE,Blue,top
fcc56268-3eaf-4b6b-88eb-99718c34c793.jpg,2,2,TRUE,Black,top
33cc0e1c-1199-4f08-8162-ede1c7fb96a1.jpg,2,5,FALSE,White,top
8a76ba47-8ac0-4f8d-ade5-96f057d7f609.jpg,4,4,FALSE,Gray,bottom
e5a644ba-7581-45c6-9504-e8011632e9f9.jpg,3,5,FALSE,White,top
2aa20a4c-087f-4dcf-b603-2f49060fdff1.jpg,5,5,FALSE,Blue,top
878ae161-9e9c-4ba2-b2c7-a3eaeeb5fb47.jpg,2,3,TRUE,Gray,bottom
12b64718-4cdc-4bf6-b5bb-7ac7b082f4af.jpg,4,5,TRUE,Black,top
5400df6e-1d78-4dd5-83f1-33176f78c6f4.jpg,3,4,FALSE,White,bottom
172f3785-5788-4dc5-a34d-143e5405f4ab.jpg,2,2,FALSE,White,top
add8ac2e-21cb-4866-bd0b-59759af8ff03.jpg,4,4,FALSE,Black,top
9e183476-6a6a-4456-ae58-57e978e502ca.jpg,5,5,TRUE,Orange,top
f9ff17f7-5921-44d2-ad75-0cc0714b9abb.jpg,3,2,FALSE,White,top
66a74ecd-697d-4730-bed5-39ceac3dbd9b.jpg,3,3,FALSE,Red,top
b2b5e7f6-3d13-4fc7-81ef-eb09c1d3e518.jpg,3,5,FALSE,White,top
340b5a49-3d60-4e31-99dc-6561423f6175.jpg,2,1,TRUE,Pink,top
4579f91d-e7b8-4598-8c59-c969adb3fcbc.jpg,2,4,TRUE,Blue,top
ba6b839e-015a-4908-a35d-f9f559998929.jpg,4,4,TRUE,White,top
3172fdeb-4593-4dfa-aa54-aa75b609ba98.jpg,4,5,TRUE,Yellow,top
42956b17-8a13-4e35-a9d2-d0b2b295b880.jpg,2,3,TRUE,Black,bottom
b19e5c5c-d6ee-43b0-b144-cf403f3def8f.jpg,4,5,FALSE,Black,bottom
a40a1ae5-4e81-45b3-9a86-18dbd1bc004e.jpg,5,5,TRUE,White,top
4ba5107c-291d-4a04-82c6-1563e589a1b2.jpg,4,4,TRUE,Blue,bottom
3d68d372-4abc-4b4f-97c8-0d111fcb35c7.jpg,4,5,FALSE,White,top
58f1d233-0e12-45d5-908f-c284582cf62e.jpg,2,5,TRUE,Blue,top
ff795d38-e11f-43af-9d5d-ce7f991601d7.jpg,2,3,TRUE,White,top
4e3947b7-dad4-4dc6-8579-ffb93e8ad539.jpg,5,5,FALSE,Yellow,top
1d960bb4-f050-47f2-9d56-7609fce38c9a.jpg,3,1,TRUE,White,top
c41da150-4880-4c0a-84aa-9c3942157f5f.jpg,4,4,FALSE,Green,top
23405f47-3c2e-4a2f-9f76-84951f5fa513.jpg,3,3,TRUE,Red,bottom
bbd2d72b-a52a-42e9-a147-6533a8d0c000.jpg,4,4,FALSE,Blue,top
b368ed66-4632-4528-88e7-cd30a68242cf.jpg,4,3,FALSE,White,top
49f949d1-e4f4-412c-a31d-2a8388182ec7.jpg,2,5,FALSE,Purple,top
cb21034c-d90d-4bf5-a186-cece21cde1d8.jpg,3,1,FALSE,Black,bottom
3f384bc4-88c6-4d82-9e7d-9ff03ceaf697.jpg,4,5,TRUE,Black,top
66d2ea78-4888-4202-8b61-b6aead750dea.jpg,3,4,FALSE,Gray,top
fd1ddba1-a3da-40c2-b274-a27b78c52b1e.jpg,3,5,TRUE,Gray,top
b1c4e3b4-cfae-4218-aa7e-7ca3e08b9ad9.jpg,5,5,FALSE,Blue,bottom
bb91fbac-66e8-4294-b799-db4b20641665.jpg,5,5,FALSE,Brown,top
e4b613eb-6930-4757-8e36-373d2ee8de74.jpg,2,2,FALSE,Black,top
2e43d414-d786-45f7-aa17-1035c00a06e4.jpg,3,4,FALSE,Blue,bottom
c5102484-1109-468c-be16-da75c02ddd1c.jpg,3,4,FALSE,Black,bottom
9a9e06ba-dafa-45dd-b262-145119b654f0.jpg,2,5,FALSE,Gray,top
387ea5d2-6450-4573-b610-9c0396bde85c.jpg,2,2,FALSE,White,top
